3.700000000000000000e+01,9.687500000000000000e-01,8.280909090909090997e-01
3.800000000000000000e+01,1.000000000000000000e+00,8.257272727272727542e-01
3.900000000000000000e+01,9.687500000000000000e-01,8.258181818181817846e-01
4.000000000000000000e+01,9.687500000000000000e-01,8.258181818181817846e-01
4.100000000000000000e+01,9.687500000000000000e-01,8.206363636363636083e-01
4.200000000000000000e+01,9.687500000000000000e-01,8.273636363636364122e-01
4.300000000000000000e+01,1.000000000000000000e+00,8.249999999999999556e-01
4.400000000000000000e+01,9.687500000000000000e-01,8.253636363636364104e-01
4.500000000000000000e+01,9.687500000000000000e-01,8.213636363636364068e-01
4.600000000000000000e+01,1.000000000000000000e+00,8.236363636363636109e-01
4.700000000000000000e+01,9.687500000000000000e-01,8.260909090909090979e-01
4.800000000000000000e+01,9.687500000000000000e-01,8.211818181818182349e-01
4.900000000000000000e+01,9.687500000000000000e-01,8.213636363636364068e-01
5.000000000000000000e+01,9.687500000000000000e-01,8.243636363636364095e-01
5.100000000000000000e+01,1.000000000000000000e+00,8.224545454545454382e-01
5.200000000000000000e+01,1.000000000000000000e+00,8.167272727272727462e-01
5.300000000000000000e+01,1.000000000000000000e+00,8.230909090909090953e-01
5.400000000000000000e+01,9.687500000000000000e-01,8.232727272727272672e-01
5.500000000000000000e+01,1.000000000000000000e+00,8.234545454545454390e-01
5.600000000000000000e+01,1.000000000000000000e+00,8.226363636363636100e-01
5.700000000000000000e+01,1.000000000000000000e+00,8.238181818181817828e-01
5.800000000000000000e+01,9.687500000000000000e-01,8.224545454545454382e-01
5.900000000000000000e+01,1.000000000000000000e+00,8.233636363636364086e-01
6.000000000000000000e+01,1.000000000000000000e+00,8.236363636363636109e-01
6.100000000000000000e+01,9.687500000000000000e-01,8.213636363636364068e-01
6.200000000000000000e+01,9.687500000000000000e-01,8.235454545454545805e-01
6.300000000000000000e+01,1.000000000000000000e+00,8.225454545454545796e-01
6.400000000000000000e+01,1.000000000000000000e+00,8.204545454545454364e-01
6.500000000000000000e+01,1.000000000000000000e+00,8.203636363636364059e-01
6.600000000000000000e+01,1.000000000000000000e+00,8.219090909090909225e-01
6.700000000000000000e+01,9.687500000000000000e-01,8.249999999999999556e-01
6.800000000000000000e+01,1.000000000000000000e+00,8.196363636363636074e-01
6.900000000000000000e+01,1.000000000000000000e+00,8.233636363636364086e-01
7.000000000000000000e+01,9.687500000000000000e-01,8.208181818181817802e-01
7.100000000000000000e+01,9.687500000000000000e-01,8.229090909090909234e-01
7.200000000000000000e+01,1.000000000000000000e+00,8.227272727272727515e-01
7.300000000000000000e+01,1.000000000000000000e+00,8.178181818181817775e-01
7.400000000000000000e+01,1.000000000000000000e+00,8.227272727272727515e-01
7.500000000000000000e+01,1.000000000000000000e+00,8.227272727272727515e-01
7.600000000000000000e+01,1.000000000000000000e+00,8.220909090909090944e-01
7.700000000000000000e+01,1.000000000000000000e+00,8.215454545454545787e-01
7.800000000000000000e+01,9.687500000000000000e-01,8.217272727272727506e-01
7.900000000000000000e+01,1.000000000000000000e+00,8.238181818181817828e-01
8.000000000000000000e+01,1.000000000000000000e+00,8.186363636363636065e-01
8.100000000000000000e+01,1.000000000000000000e+00,8.222727272727272663e-01
8.200000000000000000e+01,1.000000000000000000e+00,8.225454545454545796e-01
8.300000000000000000e+01,1.000000000000000000e+00,8.208181818181817802e-01
8.400000000000000000e+01,9.687500000000000000e-01,8.221818181818182358e-01
8.500000000000000000e+01,9.687500000000000000e-01,8.192727272727272636e-01
8.600000000000000000e+01,1.000000000000000000e+00,8.252727272727272689e-01
8.700000000000000000e+01,1.000000000000000000e+00,8.231818181818182367e-01
8.800000000000000000e+01,9.687500000000000000e-01,8.247272727272727533e-01
8.900000000000000000e+01,9.687500000000000000e-01,8.243636363636364095e-01
9.000000000000000000e+01,1.000000000000000000e+00,8.252727272727272689e-01
9.100000000000000000e+01,1.000000000000000000e+00,8.219999999999999529e-01
9.200000000000000000e+01,1.000000000000000000e+00,8.195454545454545769e-01
9.300000000000000000e+01,1.000000000000000000e+00,8.234545454545454390e-01
9.400000000000000000e+01,1.000000000000000000e+00,8.210909090909090935e-01
9.500000000000000000e+01,9.687500000000000000e-01,8.188181818181817784e-01
9.600000000000000000e+01,1.000000000000000000e+00,8.197272727272727488e-01
9.700000000000000000e+01,1.000000000000000000e+00,8.193636363636364051e-01
9.800000000000000000e+01,1.000000000000000000e+00,8.231818181818182367e-01
9.900000000000000000e+01,1.000000000000000000e+00,8.157272727272727453e-01
1.000000000000000000e+02,9.687500000000000000e-01,8.190909090909090917e-01
1.010000000000000000e+02,1.000000000000000000e+00,8.218181818181817810e-01
1.020000000000000000e+02,1.000000000000000000e+00,8.210909090909090935e-01
1.030000000000000000e+02,1.000000000000000000e+00,8.189090909090909198e-01
1.040000000000000000e+02,1.000000000000000000e+00,8.243636363636364095e-01
1.050000000000000000e+02,1.000000000000000000e+00,8.201818181818182341e-01
1.060000000000000000e+02,9.687500000000000000e-01,8.232727272727272672e-01
1.070000000000000000e+02,1.000000000000000000e+00,8.219999999999999529e-01
1.080000000000000000e+02,1.000000000000000000e+00,8.212727272727272654e-01
1.090000000000000000e+02,1.000000000000000000e+00,8.231818181818182367e-01
1.100000000000000000e+02,1.000000000000000000e+00,8.253636363636364104e-01
1.110000000000000000e+02,1.000000000000000000e+00,8.209090909090909216e-01
1.120000000000000000e+02,1.000000000000000000e+00,8.279090909090909278e-01
1.130000000000000000e+02,1.000000000000000000e+00,8.232727272727272672e-01
1.140000000000000000e+02,9.687500000000000000e-01,8.223636363636364077e-01
1.150000000000000000e+02,1.000000000000000000e+00,8.260909090909090979e-01
1.160000000000000000e+02,1.000000000000000000e+00,8.212727272727272654e-01
1.170000000000000000e+02,1.000000000000000000e+00,8.217272727272727506e-01
1.180000000000000000e+02,1.000000000000000000e+00,8.142727272727272592e-01
1.190000000000000000e+02,1.000000000000000000e+00,8.196363636363636074e-01
1.200000000000000000e+02,1.000000000000000000e+00,8.245454545454545814e-01
1.210000000000000000e+02,1.000000000000000000e+00,8.222727272727272663e-01
1.220000000000000000e+02,1.000000000000000000e+00,8.217272727272727506e-01
1.230000000000000000e+02,9.375000000000000000e-01,8.207272727272727497e-01
1.240000000000000000e+02,1.000000000000000000e+00,8.221818181818182358e-01
1.250000000000000000e+02,1.000000000000000000e+00,8.182727272727272627e-01
1.260000000000000000e+02,9.687500000000000000e-01,8.268181818181817855e-01
1.270000000000000000e+02,1.000000000000000000e+00,8.205454545454545778e-01
1.280000000000000000e+02,1.000000000000000000e+00,8.254545454545454408e-01
1.290000000000000000e+02,1.000000000000000000e+00,8.221818181818182358e-01
1.300000000000000000e+02,1.000000000000000000e+00,8.238181818181817828e-01
1.310000000000000000e+02,1.000000000000000000e+00,8.254545454545454408e-01
1.320000000000000000e+02,1.000000000000000000e+00,8.264545454545454417e-01
1.330000000000000000e+02,1.000000000000000000e+00,8.264545454545454417e-01
1.340000000000000000e+02,1.000000000000000000e+00,8.286363636363636154e-01
1.350000000000000000e+02,1.000000000000000000e+00,8.256363636363636127e-01
1.360000000000000000e+02,1.000000000000000000e+00,8.239999999999999547e-01
1.370000000000000000e+02,1.000000000000000000e+00,8.263636363636364113e-01
1.380000000000000000e+02,9.687500000000000000e-01,8.200909090909090926e-01
1.390000000000000000e+02,1.000000000000000000e+00,8.219999999999999529e-01
1.400000000000000000e+02,1.000000000000000000e+00,8.285454545454545849e-01
1.410000000000000000e+02,1.000000000000000000e+00,8.250909090909090970e-01
1.420000000000000000e+02,1.000000000000000000e+00,8.315454545454545876e-01
1.430000000000000000e+02,1.000000000000000000e+00,8.227272727272727515e-01
1.440000000000000000e+02,1.000000000000000000e+00,8.263636363636364113e-01
1.450000000000000000e+02,1.000000000000000000e+00,8.270909090909090988e-01
1.460000000000000000e+02,1.000000000000000000e+00,8.209090909090909216e-01
1.470000000000000000e+02,1.000000000000000000e+00,8.220909090909090944e-01
1.480000000000000000e+02,1.000000000000000000e+00,8.235454545454545805e-01
1.490000000000000000e+02,1.000000000000000000e+00,8.189999999999999503e-01
1.500000000000000000e+02,1.000000000000000000e+00,8.238181818181817828e-01
1.510000000000000000e+02,1.000000000000000000e+00,8.251818181818181275e-01
1.520000000000000000e+02,9.375000000000000000e-01,8.192727272727272636e-01
1.530000000000000000e+02,1.000000000000000000e+00,8.237272727272727524e-01
1.540000000000000000e+02,1.000000000000000000e+00,8.209090909090909216e-01
1.550000000000000000e+02,1.000000000000000000e+00,8.310909090909091024e-01
1.560000000000000000e+02,1.000000000000000000e+00,8.261818181818181284e-01
1.570000000000000000e+02,1.000000000000000000e+00,8.279090909090909278e-01
1.580000000000000000e+02,1.000000000000000000e+00,8.203636363636364059e-01
1.590000000000000000e+02,1.000000000000000000e+00,8.262727272727272698e-01
1.600000000000000000e+02,1.000000000000000000e+00,8.223636363636364077e-01
1.610000000000000000e+02,1.000000000000000000e+00,8.278181818181817864e-01
1.620000000000000000e+02,1.000000000000000000e+00,8.286363636363636154e-01
1.630000000000000000e+02,1.000000000000000000e+00,8.241818181818181266e-01
1.640000000000000000e+02,1.000000000000000000e+00,8.190909090909090917e-01
1.650000000000000000e+02,1.000000000000000000e+00,8.260909090909090979e-01
1.660000000000000000e+02,1.000000000000000000e+00,8.289999999999999591e-01
1.670000000000000000e+02,1.000000000000000000e+00,8.259090909090909260e-01
1.680000000000000000e+02,1.000000000000000000e+00,8.248181818181817837e-01
1.690000000000000000e+02,1.000000000000000000e+00,8.293636363636364139e-01
1.700000000000000000e+02,1.000000000000000000e+00,8.286363636363636154e-01
1.710000000000000000e+02,1.000000000000000000e+00,8.285454545454545849e-01
1.720000000000000000e+02,1.000000000000000000e+00,8.327272727272727604e-01
1.730000000000000000e+02,9.687500000000000000e-01,8.219090909090909225e-01
1.740000000000000000e+02,1.000000000000000000e+00,8.251818181818181275e-01
1.750000000000000000e+02,1.000000000000000000e+00,8.239999999999999547e-01
1.760000000000000000e+02,1.000000000000000000e+00,8.263636363636364113e-01
1.770000000000000000e+02,1.000000000000000000e+00,8.249999999999999556e-01
1.780000000000000000e+02,1.000000000000000000e+00,8.217272727272727506e-01
1.790000000000000000e+02,1.000000000000000000e+00,8.229090909090909234e-01
1.800000000000000000e+02,1.000000000000000000e+00,8.234545454545454390e-01
1.810000000000000000e+02,1.000000000000000000e+00,8.207272727272727497e-01
1.820000000000000000e+02,1.000000000000000000e+00,8.240909090909090962e-01
1.830000000000000000e+02,1.000000000000000000e+00,8.264545454545454417e-01
1.840000000000000000e+02,1.000000000000000000e+00,8.220909090909090944e-01
1.850000000000000000e+02,1.000000000000000000e+00,8.282727272727272716e-01
1.860000000000000000e+02,1.000000000000000000e+00,8.187272727272727479e-01
1.870000000000000000e+02,1.000000000000000000e+00,8.302727272727272734e-01
1.880000000000000000e+02,1.000000000000000000e+00,8.296363636363636163e-01
1.890000000000000000e+02,1.000000000000000000e+00,8.251818181818181275e-01
1.900000000000000000e+02,1.000000000000000000e+00,8.249999999999999556e-01
1.910000000000000000e+02,1.000000000000000000e+00,8.233636363636364086e-01
1.920000000000000000e+02,1.000000000000000000e+00,8.251818181818181275e-01
1.930000000000000000e+02,1.000000000000000000e+00,8.233636363636364086e-01
1.940000000000000000e+02,1.000000000000000000e+00,8.221818181818182358e-01
1.950000000000000000e+02,1.000000000000000000e+00,8.231818181818182367e-01
1.960000000000000000e+02,1.000000000000000000e+00,8.239090909090909243e-01
1.970000000000000000e+02,1.000000000000000000e+00,8.210909090909090935e-01
1.980000000000000000e+02,1.000000000000000000e+00,8.249090909090909252e-01
1.990000000000000000e+02,1.000000000000000000e+00,8.219090909090909225e-01
